TOTAL: 3543311
frames, misses, miss rate 
1348,516997,0.145908
1349,516846,0.145865
1350,516702,0.145825
1351,516557,0.145784
1352,516411,0.145742
1353,516268,0.145702
1354,516153,0.145670
1355,515993,0.145625
1356,515868,0.145589
1357,515727,0.145549
1358,515595,0.145512
1359,515458,0.145474
1360,515269,0.145420
1361,515128,0.145380
1362,514978,0.145338
1363,514839,0.145299
1364,514684,0.145255
1365,514541,0.145215
1366,514395,0.145174
1367,514244,0.145131
1368,514097,0.145089
1369,513966,0.145052
1370,513841,0.145017
1371,513707,0.144979
1372,513547,0.144934
1373,513398,0.144892
1374,513258,0.144853
1375,513124,0.144815
1376,512953,0.144767
1377,512802,0.144724
1378,512655,0.144682
1379,512502,0.144639
1380,512351,0.144597
1381,512208,0.144556
1382,512075,0.144519
1383,511927,0.144477
1384,511777,0.144435
1385,511607,0.144387
1386,511450,0.144342
1387,511322,0.144306
1388,511184,0.144267
1389,511057,0.144231
1390,510930,0.144196
1391,510766,0.144149
1392,510615,0.144107
1393,510489,0.144071
1394,510349,0.144032
1395,510197,0.143989
1396,510060,0.143950
1397,509897,0.143904
1398,509728,0.143856
1399,509592,0.143818
1400,509455,0.143779
1401,509313,0.143739
1402,509175,0.143700
1403,509030,0.143659
1404,508855,0.143610
1405,508690,0.143563
1406,508563,0.143528
1407,508434,0.143491
1408,508294,0.143452
1409,508163,0.143415
1410,508017,0.143374
1411,507887,0.143337
1412,507758,0.143300
1413,507616,0.143260
1414,507475,0.143221
1415,507355,0.143187
1416,507221,0.143149
1417,507094,0.143113
1418,506939,0.143069
1419,506795,0.143029
1420,506634,0.142983
1421,506482,0.142940
1422,506353,0.142904
1423,506225,0.142868
1424,506086,0.142829
1425,505958,0.142792
1426,505805,0.142749
1427,505663,0.142709
1428,505509,0.142666
1429,505353,0.142622
1430,505215,0.142583
1431,505082,0.142545
1432,504960,0.142511
1433,504832,0.142475
1434,504690,0.142435
1435,504544,0.142393
1436,504398,0.142352
1437,504241,0.142308
1438,504085,0.142264
1439,503950,0.142226
1440,503822,0.142190
1441,503683,0.142150
1442,503561,0.142116
1443,503424,0.142077
1444,503275,0.142035
1445,503125,0.141993
1446,503010,0.141960
1447,502877,0.141923
1448,502743,0.141885
1449,502604,0.141846
1450,502474,0.141809
1451,502323,0.141767
1452,502198,0.141731
1453,502060,0.141692
1454,501913,0.141651
1455,501789,0.141616
1456,501665,0.141581
1457,501530,0.141543
1458,501393,0.141504
1459,501270,0.141469
1460,501137,0.141432
1461,501002,0.141394
1462,500882,0.141360
1463,500737,0.141319
1464,500621,0.141286
1465,500494,0.141250
1466,500371,0.141216
1467,500242,0.141179
1468,500098,0.141139
1469,499946,0.141096
1470,499822,0.141061
1471,499706,0.141028
1472,499594,0.140996
1473,499478,0.140964
1474,499347,0.140927
1475,499219,0.140891
1476,499107,0.140859
1477,498985,0.140825
1478,498845,0.140785
1479,498729,0.140752
1480,498617,0.140721
1481,498491,0.140685
1482,498379,0.140653
1483,498250,0.140617
1484,498123,0.140581
1485,498002,0.140547
1486,497892,0.140516
1487,497762,0.140479
1488,497654,0.140449
1489,497531,0.140414
1490,497420,0.140383
1491,497292,0.140347
1492,497167,0.140311
1493,497024,0.140271
1494,496886,0.140232
1495,496763,0.140197
1496,496618,0.140156
1497,496480,0.140118
1498,496363,0.140085
1499,496230,0.140047
1500,496117,0.140015
1501,496005,0.139983
1502,495887,0.139950
1503,495776,0.139919
1504,495655,0.139885
1505,495521,0.139847
1506,495402,0.139813
1507,495278,0.139778
1508,495154,0.139743
1509,495034,0.139709
1510,494902,0.139672
1511,494786,0.139639
1512,494681,0.139610
1513,494556,0.139575
1514,494428,0.139538
1515,494318,0.139507
1516,494191,0.139472
1517,494057,0.139434
1518,493944,0.139402
1519,493824,0.139368
1520,493692,0.139331
1521,493578,0.139299
1522,493465,0.139267
1523,493345,0.139233
1524,493227,0.139199
1525,493108,0.139166
1526,492969,0.139127
1527,492851,0.139093
1528,492751,0.139065
1529,492623,0.139029
1530,492480,0.138989
1531,492343,0.138950
1532,492226,0.138917
1533,492116,0.138886
1534,492003,0.138854
1535,491884,0.138820
1536,491753,0.138783
1537,491638,0.138751
1538,491524,0.138719
1539,491397,0.138683
1540,491271,0.138647
1541,491170,0.138619
1542,491048,0.138585
1543,490920,0.138548
1544,490802,0.138515
1545,490682,0.138481
1546,490550,0.138444
1547,490435,0.138412
1548,490297,0.138373
1549,490175,0.138338
1550,490060,0.138306
1551,489933,0.138270
1552,489824,0.138239
1553,489716,0.138209
1554,489618,0.138181
1555,489489,0.138145
1556,489379,0.138113
1557,489240,0.138074
1558,489102,0.138035
1559,488995,0.138005
1560,488876,0.137972
1561,488750,0.137936
1562,488620,0.137899
1563,488486,0.137861
1564,488375,0.137830
1565,488249,0.137795
1566,488130,0.137761
1567,488009,0.137727
1568,487884,0.137692
1569,487756,0.137655
1570,487639,0.137622
1571,487516,0.137588
1572,487420,0.137561
1573,487299,0.137526
1574,487193,0.137497
1575,487085,0.137466
1576,486953,0.137429
1577,486829,0.137394
1578,486708,0.137360
1579,486582,0.137324
1580,486465,0.137291
1581,486336,0.137255
1582,486205,0.137218
1583,486080,0.137182
1584,485965,0.137150
1585,485845,0.137116
1586,485725,0.137082
1587,485618,0.137052
1588,485481,0.137013
1589,485353,0.136977
1590,485229,0.136942
1591,485100,0.136906
1592,484987,0.136874
1593,484846,0.136834
1594,484707,0.136795
1595,484598,0.136764
1596,484477,0.136730
1597,484345,0.136693
1598,484212,0.136655
1599,484082,0.136619
1600,483952,0.136582
1601,483832,0.136548
1602,483706,0.136512
1603,483578,0.136476
1604,483453,0.136441
1605,483325,0.136405
1606,483209,0.136372
1607,483087,0.136338
1608,482951,0.136299
1609,482807,0.136259
1610,482693,0.136227
1611,482568,0.136191
1612,482445,0.136157
1613,482333,0.136125
1614,482207,0.136089
1615,482071,0.136051
1616,481917,0.136008
1617,481804,0.135976
1618,481681,0.135941
1619,481537,0.135900
1620,481423,0.135868
1621,481294,0.135832
1622,481171,0.135797
1623,481046,0.135762
1624,480887,0.135717
1625,480750,0.135678
1626,480612,0.135639
1627,480483,0.135603
1628,480333,0.135560
1629,480222,0.135529
1630,480087,0.135491
1631,479944,0.135451
1632,479805,0.135411
1633,479670,0.135373
1634,479534,0.135335
1635,479395,0.135296
1636,479270,0.135260
1637,479151,0.135227
1638,479014,0.135188
1639,478887,0.135152
1640,478752,0.135114
1641,478626,0.135079
1642,478492,0.135041
1643,478363,0.135005
1644,478230,0.134967
1645,478121,0.134936
1646,477981,0.134897
1647,477864,0.134864
1648,477746,0.134830
1649,477603,0.134790
1650,477473,0.134753
1651,477351,0.134719
1652,477230,0.134685
1653,477087,0.134644
1654,476941,0.134603
1655,476827,0.134571
1656,476699,0.134535
1657,476575,0.134500
1658,476459,0.134467
1659,476324,0.134429
1660,476190,0.134391
1661,476082,0.134361
1662,475958,0.134326
1663,475841,0.134293
1664,475712,0.134256
1665,475609,0.134227
1666,475489,0.134193
1667,475345,0.134153
1668,475239,0.134123
1669,475125,0.134091
1670,475013,0.134059
1671,474899,0.134027
1672,474765,0.133989
1673,474618,0.133948
1674,474487,0.133911
1675,474328,0.133866
1676,474201,0.133830
1677,474091,0.133799
1678,473941,0.133757
1679,473799,0.133716
1680,473666,0.133679
1681,473540,0.133643
1682,473414,0.133608
1683,473264,0.133565
1684,473137,0.133530
1685,472983,0.133486
1686,472850,0.133449
1687,472709,0.133409
1688,472575,0.133371
1689,472450,0.133336
1690,472325,0.133300
1691,472184,0.133261
1692,472041,0.133220
1693,471921,0.133186
1694,471808,0.133155
1695,471671,0.133116
1696,471558,0.133084
1697,471423,0.133046
1698,471306,0.133013
1699,471185,0.132979
1700,471071,0.132947
1701,470968,0.132917
1702,470846,0.132883
1703,470725,0.132849
1704,470595,0.132812
1705,470475,0.132778
1706,470357,0.132745
1707,470249,0.132715
1708,470128,0.132680
1709,469995,0.132643
1710,469885,0.132612
1711,469781,0.132582
1712,469659,0.132548
1713,469532,0.132512
1714,469393,0.132473
1715,469264,0.132437
1716,469133,0.132400
1717,468989,0.132359
1718,468838,0.132316
1719,468690,0.132275
1720,468567,0.132240
1721,468435,0.132203
1722,468310,0.132167
1723,468183,0.132132
1724,468057,0.132096
1725,467950,0.132066
1726,467835,0.132033
1727,467707,0.131997
1728,467603,0.131968
1729,467476,0.131932
1730,467353,0.131897
1731,467221,0.131860
1732,467075,0.131819
1733,466946,0.131782
1734,466824,0.131748
1735,466692,0.131711
1736,466558,0.131673
1737,466429,0.131636
1738,466302,0.131601
1739,466181,0.131566
1740,466071,0.131535
1741,465959,0.131504
1742,465848,0.131473
1743,465711,0.131434
1744,465587,0.131399
1745,465458,0.131362
1746,465330,0.131326
1747,465188,0.131286
1748,465069,0.131253
1749,464948,0.131219
1750,464836,0.131187
1751,464701,0.131149
1752,464581,0.131115
1753,464439,0.131075
1754,464307,0.131038
1755,464169,0.130999
1756,464034,0.130961
1757,463902,0.130923
1758,463773,0.130887
1759,463659,0.130855
1760,463528,0.130818
1761,463378,0.130775
1762,463257,0.130741
1763,463120,0.130703
1764,462967,0.130659
1765,462833,0.130622
1766,462693,0.130582
1767,462545,0.130540
1768,462426,0.130507
1769,462312,0.130475
1770,462195,0.130442
1771,462041,0.130398
1772,461909,0.130361
1773,461773,0.130322
1774,461645,0.130286
1775,461504,0.130247
1776,461355,0.130204
1777,461235,0.130171
1778,461099,0.130132
1779,460966,0.130095
1780,460832,0.130057
1781,460718,0.130025
1782,460610,0.129994
1783,460493,0.129961
1784,460368,0.129926
1785,460244,0.129891
1786,460130,0.129859
1787,460020,0.129828
1788,459899,0.129794
1789,459792,0.129763
1790,459665,0.129728
1791,459543,0.129693
1792,459430,0.129661
1793,459305,0.129626
1794,459187,0.129593
1795,459067,0.129559
1796,458927,0.129519
1797,458808,0.129486
1798,458680,0.129450
1799,458547,0.129412
1800,458428,0.129378
1801,458299,0.129342
1802,458160,0.129303
1803,458043,0.129270
1804,457939,0.129240
1805,457819,0.129207
1806,457695,0.129172
1807,457560,0.129133
1808,457435,0.129098
1809,457338,0.129071
1810,457225,0.129039
1811,457111,0.129007
1812,456998,0.128975
1813,456873,0.128940
1814,456757,0.128907
1815,456643,0.128875
1816,456525,0.128841
1817,456402,0.128807
1818,456279,0.128772
1819,456169,0.128741
1820,456034,0.128703
1821,455900,0.128665
1822,455763,0.128626
1823,455632,0.128589
1824,455514,0.128556
1825,455385,0.128520
1826,455252,0.128482
1827,455135,0.128449
1828,455001,0.128411
1829,454874,0.128375
1830,454748,0.128340
1831,454626,0.128305
1832,454525,0.128277
1833,454431,0.128250
1834,454315,0.128218
1835,454194,0.128183
1836,454076,0.128150
1837,453948,0.128114
1838,453812,0.128076
1839,453689,0.128041
1840,453570,0.128007
1841,453436,0.127970
1842,453314,0.127935
1843,453193,0.127901
1844,453085,0.127871
1845,452967,0.127837
1846,452848,0.127804
1847,452740,0.127773
1848,452587,0.127730
1849,452472,0.127698
1850,452344,0.127661
1851,452208,0.127623
1852,452078,0.127586
1853,451962,0.127554
1854,451859,0.127525
1855,451727,0.127487
1856,451601,0.127452
1857,451469,0.127414
1858,451340,0.127378
1859,451221,0.127344
1860,451095,0.127309
1861,450975,0.127275
1862,450849,0.127239
1863,450700,0.127197
1864,450582,0.127164
1865,450470,0.127133
1866,450336,0.127095
1867,450204,0.127057
1868,450079,0.127022
1869,449982,0.126995
1870,449852,0.126958
1871,449712,0.126919
1872,449583,0.126882
1873,449457,0.126847
1874,449351,0.126817
1875,449238,0.126785
1876,449113,0.126750
1877,449007,0.126720
1878,448896,0.126688
1879,448774,0.126654
1880,448672,0.126625
1881,448545,0.126589
1882,448430,0.126557
1883,448298,0.126520
1884,448200,0.126492
1885,448075,0.126457
1886,447957,0.126423
1887,447826,0.126386
1888,447724,0.126358
1889,447589,0.126319
1890,447458,0.126282
1891,447338,0.126249
1892,447248,0.126223
1893,447134,0.126191
1894,447012,0.126157
1895,446891,0.126122
1896,446770,0.126088
1897,446658,0.126057
1898,446545,0.126025
1899,446417,0.125989
1900,446279,0.125950
1901,446140,0.125910
1902,446026,0.125878
1903,445900,0.125843
1904,445787,0.125811
1905,445659,0.125775
1906,445547,0.125743
1907,445430,0.125710
1908,445307,0.125675
1909,445196,0.125644
1910,445061,0.125606
1911,444930,0.125569
1912,444807,0.125534
1913,444670,0.125496
1914,444554,0.125463
1915,444422,0.125426
1916,444294,0.125390
1917,444172,0.125355
1918,444058,0.125323
1919,443949,0.125292
1920,443850,0.125264
1921,443732,0.125231
1922,443612,0.125197
1923,443507,0.125167
1924,443386,0.125133
1925,443268,0.125100
1926,443140,0.125064
1927,443025,0.125031
1928,442904,0.124997
1929,442773,0.124960
1930,442641,0.124923
1931,442512,0.124887
1932,442388,0.124852
1933,442277,0.124820
1934,442181,0.124793
1935,442074,0.124763
1936,441949,0.124728
1937,441837,0.124696
1938,441735,0.124667
1939,441619,0.124635
1940,441498,0.124600
1941,441368,0.124564
1942,441242,0.124528
1943,441109,0.124491
1944,440974,0.124453
1945,440870,0.124423
1946,440755,0.124391
1947,440641,0.124359
1948,440520,0.124324
1949,440407,0.124293
1950,440306,0.124264
1951,440181,0.124229
1952,440073,0.124198
1953,439975,0.124171
1954,439853,0.124136
1955,439730,0.124101
1956,439602,0.124065
1957,439483,0.124032
1958,439357,0.123996
1959,439224,0.123959
1960,439100,0.123924
1961,438990,0.123893
1962,438866,0.123858
1963,438726,0.123818
1964,438608,0.123785
1965,438493,0.123752
1966,438377,0.123720
1967,438255,0.123685
1968,438127,0.123649
1969,438012,0.123617
1970,437904,0.123586
1971,437800,0.123557
1972,437677,0.123522
1973,437561,0.123489
1974,437446,0.123457
1975,437339,0.123427
1976,437231,0.123396
1977,437126,0.123367
1978,437007,0.123333
1979,436909,0.123305
1980,436798,0.123274
1981,436690,0.123243
1982,436570,0.123210
1983,436470,0.123181
1984,436341,0.123145
1985,436235,0.123115
1986,436112,0.123080
1987,435968,0.123040
1988,435837,0.123003
1989,435715,0.122968
1990,435582,0.122931
1991,435467,0.122898
1992,435330,0.122860
1993,435187,0.122819
1994,435060,0.122783
1995,434929,0.122746
1996,434783,0.122705
1997,434653,0.122669
1998,434517,0.122630
1999,434389,0.122594
2000,434246,0.122554
2001,434114,0.122516
2002,433982,0.122479
2003,433842,0.122440
2004,433693,0.122398
2005,433571,0.122363
2006,433415,0.122319
2007,433263,0.122276
2008,433128,0.122238
2009,432976,0.122195
2010,432808,0.122148
2011,432662,0.122107
2012,432541,0.122073
2013,432406,0.122034
2014,432271,0.121996
2015,432142,0.121960
2016,432028,0.121928
2017,431920,0.121897
2018,431782,0.121858
2019,431640,0.121818
2020,431534,0.121788
2021,431397,0.121750
2022,431262,0.121712
2023,431141,0.121677
2024,431019,0.121643
2025,430884,0.121605
2026,430741,0.121565
2027,430631,0.121534
2028,430516,0.121501
2029,430418,0.121473
2030,430337,0.121451
2031,430224,0.121419
2032,430119,0.121389
2033,429993,0.121353
2034,429902,0.121328
2035,429800,0.121299
2036,429687,0.121267
2037,429571,0.121234
2038,429473,0.121207
2039,429355,0.121173
2040,429236,0.121140
2041,429121,0.121107
2042,429016,0.121078
2043,428886,0.121041
2044,428776,0.121010
2045,428658,0.120977
2046,428530,0.120941
2047,428423,0.120910
2048,428295,0.120874
2049,428193,0.120845
2050,428086,0.120815
2051,427971,0.120783
2052,427859,0.120751
2053,427764,0.120724
2054,427637,0.120689
2055,427518,0.120655
2056,427417,0.120626
2057,427290,0.120591
2058,427171,0.120557
2059,427066,0.120527
2060,426940,0.120492
2061,426826,0.120460
2062,426725,0.120431
2063,426618,0.120401
2064,426513,0.120371
2065,426390,0.120337
2066,426289,0.120308
2067,426179,0.120277
2068,426069,0.120246
2069,425956,0.120214
2070,425825,0.120177
2071,425724,0.120149
2072,425620,0.120119
2073,425512,0.120089
2074,425422,0.120063
2075,425313,0.120033
2076,425199,0.120000
2077,425095,0.119971
2078,424996,0.119943
2079,424905,0.119918
2080,424807,0.119890
2081,424697,0.119859
2082,424606,0.119833
2083,424506,0.119805
2084,424407,0.119777
2085,424297,0.119746
2086,424208,0.119721
2087,424109,0.119693
2088,424001,0.119662
2089,423905,0.119635
2090,423810,0.119608
2091,423717,0.119582
2092,423605,0.119551
2093,423500,0.119521
2094,423407,0.119495
2095,423309,0.119467
2096,423194,0.119435
2097,423073,0.119400
2098,422972,0.119372
2099,422859,0.119340
2100,422747,0.119308
2101,422640,0.119278
2102,422536,0.119249
2103,422428,0.119218
2104,422321,0.119188
2105,422203,0.119155
2106,422084,0.119121
2107,421974,0.119090
2108,421851,0.119056
2109,421746,0.119026
2110,421632,0.118994
2111,421549,0.118970
2112,421446,0.118941
2113,421340,0.118911
2114,421236,0.118882
2115,421127,0.118851
2116,421002,0.118816
2117,420884,0.118783
2118,420768,0.118750
2119,420670,0.118722
2120,420558,0.118691
2121,420465,0.118664
2122,420347,0.118631
2123,420226,0.118597
2124,420095,0.118560
2125,419970,0.118525
2126,419846,0.118490
2127,419727,0.118456
2128,419625,0.118427
2129,419524,0.118399
2130,419417,0.118369
2131,419315,0.118340
2132,419228,0.118315
2133,419118,0.118284
2134,419012,0.118254
2135,418906,0.118224
2136,418802,0.118195
2137,418691,0.118164
2138,418594,0.118136
2139,418508,0.118112
2140,418423,0.118088
2141,418324,0.118060
2142,418239,0.118036
2143,418142,0.118009
2144,418054,0.117984
2145,417948,0.117954
2146,417847,0.117926
2147,417750,0.117898
2148,417648,0.117869
2149,417548,0.117841
2150,417462,0.117817
2151,417361,0.117788
2152,417244,0.117755
2153,417130,0.117723
2154,417023,0.117693
2155,416946,0.117671
2156,416861,0.117647
2157,416763,0.117620
2158,416659,0.117590
2159,416561,0.117563
2160,416459,0.117534
2161,416359,0.117506
2162,416253,0.117476
2163,416160,0.117449
2164,416062,0.117422
2165,415975,0.117397
2166,415860,0.117365
2167,415765,0.117338
2168,415674,0.117312
2169,415573,0.117284
2170,415470,0.117255
2171,415374,0.117228
2172,415281,0.117201
2173,415174,0.117171
2174,415088,0.117147
2175,414983,0.117117
2176,414883,0.117089
2177,414776,0.117059
2178,414679,0.117031
2179,414574,0.117002
2180,414474,0.116974
2181,414361,0.116942
2182,414257,0.116912
2183,414158,0.116884
2184,414054,0.116855
2185,413941,0.116823
2186,413833,0.116793
2187,413740,0.116766
2188,413618,0.116732
2189,413531,0.116708
2190,413409,0.116673
2191,413318,0.116647
2192,413206,0.116616
2193,413104,0.116587
2194,412985,0.116553
2195,412872,0.116522
2196,412769,0.116492
2197,412641,0.116456
2198,412525,0.116424
2199,412422,0.116395
2200,412322,0.116366
2201,412219,0.116337
2202,412109,0.116306
2203,411987,0.116272
2204,411869,0.116238
2205,411758,0.116207
2206,411661,0.116180
2207,411574,0.116155
2208,411471,0.116126
2209,411356,0.116094
2210,411242,0.116062
2211,411126,0.116029
2212,411019,0.115999
2213,410879,0.115959
2214,410756,0.115924
2215,410643,0.115892
2216,410534,0.115862
2217,410433,0.115833
2218,410337,0.115806
2219,410250,0.115782
2220,410123,0.115746
2221,410014,0.115715
2222,409885,0.115679
2223,409779,0.115649
2224,409668,0.115617
2225,409561,0.115587
2226,409450,0.115556
2227,409343,0.115526
2228,409241,0.115497
2229,409150,0.115471
2230,409046,0.115442
2231,408977,0.115422
2232,408886,0.115397
2233,408803,0.115373
2234,408707,0.115346
2235,408617,0.115321
2236,408507,0.115290
2237,408416,0.115264
2238,408316,0.115236
2239,408220,0.115209
2240,408155,0.115190
2241,408061,0.115164
2242,407974,0.115139
2243,407870,0.115110
2244,407756,0.115078
2245,407662,0.115051
2246,407572,0.115026
2247,407466,0.114996
2248,407373,0.114970
2249,407287,0.114945
2250,407190,0.114918
2251,407102,0.114893
2252,407007,0.114866
2253,406901,0.114836
2254,406816,0.114812
2255,406720,0.114785
2256,406621,0.114757
2257,406530,0.114732
2258,406435,0.114705
2259,406332,0.114676
2260,406246,0.114652
2261,406175,0.114631
2262,406091,0.114608
2263,406009,0.114585
2264,405943,0.114566
2265,405861,0.114543
2266,405781,0.114520
2267,405696,0.114496
2268,405612,0.114473
2269,405528,0.114449
2270,405439,0.114424
2271,405350,0.114399
2272,405263,0.114374
2273,405184,0.114352
2274,405100,0.114328
2275,405017,0.114305
2276,404927,0.114279
2277,404820,0.114249
2278,404733,0.114225
2279,404646,0.114200
2280,404564,0.114177
2281,404483,0.114154
2282,404381,0.114125
2283,404271,0.114094
2284,404185,0.114070
2285,404102,0.114046
2286,404022,0.114024
2287,403923,0.113996
2288,403836,0.113971
2289,403756,0.113949
2290,403677,0.113926
2291,403595,0.113903
2292,403501,0.113877
2293,403407,0.113850
2294,403310,0.113823
2295,403220,0.113798
2296,403110,0.113766
2297,403020,0.113741
2298,402921,0.113713
2299,402826,0.113686
2300,402719,0.113656
2301,402607,0.113625
2302,402491,0.113592
2303,402394,0.113564
2304,402297,0.113537
2305,402180,0.113504
2306,402083,0.113477
2307,401982,0.113448
2308,401898,0.113424
2309,401796,0.113396
2310,401693,0.113367
2311,401589,0.113337
2312,401480,0.113306
2313,401387,0.113280
2314,401304,0.113257
2315,401197,0.113227
2316,401110,0.113202
2317,401026,0.113178
2318,400922,0.113149
2319,400840,0.113126
2320,400742,0.113098
2321,400642,0.113070
2322,400538,0.113041
2323,400441,0.113013
2324,400332,0.112982
2325,400254,0.112960
2326,400167,0.112936
2327,400069,0.112908
2328,399963,0.112878
2329,399885,0.112856
2330,399786,0.112828
2331,399691,0.112802
2332,399612,0.112779
2333,399508,0.112750
2334,399417,0.112724
2335,399296,0.112690
2336,399205,0.112664
2337,399116,0.112639
2338,399034,0.112616
2339,398940,0.112590
2340,398863,0.112568
2341,398778,0.112544
2342,398685,0.112518
2343,398598,0.112493
2344,398512,0.112469
2345,398423,0.112444
2346,398341,0.112421
2347,398261,0.112398
2348,398167,0.112371
2349,398085,0.112348
2350,397980,0.112319
2351,397890,0.112293
2352,397803,0.112269
2353,397726,0.112247
2354,397632,0.112220
2355,397542,0.112195
2356,397463,0.112173
2357,397371,0.112147
2358,397293,0.112125
2359,397196,0.112097
2360,397121,0.112076
2361,397039,0.112053
2362,396959,0.112031
2363,396867,0.112005
2364,396785,0.111981
2365,396713,0.111961
2366,396619,0.111935
2367,396510,0.111904
2368,396429,0.111881
2369,396347,0.111858
2370,396264,0.111834
2371,396163,0.111806
2372,396064,0.111778
2373,395979,0.111754
2374,395869,0.111723
2375,395785,0.111699
2376,395696,0.111674
2377,395596,0.111646
2378,395488,0.111615
2379,395388,0.111587
2380,395309,0.111565
2381,395226,0.111541
2382,395133,0.111515
2383,395042,0.111490
2384,394957,0.111466
2385,394882,0.111444
2386,394772,0.111413
2387,394703,0.111394
2388,394605,0.111366
2389,394526,0.111344
2390,394443,0.111320
2391,394354,0.111295
2392,394263,0.111270
2393,394159,0.111240
2394,394070,0.111215
2395,393961,0.111184
2396,393875,0.111160
2397,393779,0.111133
2398,393687,0.111107
2399,393590,0.111080
2400,393495,0.111053
2401,393404,0.111027
2402,393319,0.111003
2403,393244,0.110982
2404,393160,0.110958
2405,393075,0.110934
2406,392988,0.110910
2407,392907,0.110887
2408,392814,0.110861
2409,392730,0.110837
2410,392644,0.110813
2411,392543,0.110784
2412,392441,0.110755
2413,392351,0.110730
2414,392263,0.110705
2415,392179,0.110682
2416,392099,0.110659
2417,392015,0.110635
2418,391929,0.110611
2419,391836,0.110585
2420,391725,0.110553
2421,391636,0.110528
2422,391554,0.110505
2423,391486,0.110486
2424,391396,0.110461
2425,391319,0.110439
2426,391225,0.110412
2427,391141,0.110389
2428,391039,0.110360
2429,390956,0.110336
2430,390873,0.110313
2431,390765,0.110282
2432,390671,0.110256
2433,390588,0.110232
2434,390499,0.110207
2435,390412,0.110183
2436,390303,0.110152
2437,390220,0.110129
2438,390135,0.110105
2439,390045,0.110079
2440,389951,0.110053
2441,389879,0.110032
2442,389800,0.110010
2443,389720,0.109988
2444,389653,0.109969
2445,389588,0.109950
2446,389517,0.109930
2447,389431,0.109906
2448,389354,0.109884
2449,389275,0.109862
2450,389202,0.109841
2451,389123,0.109819
2452,389048,0.109798
2453,388979,0.109778
2454,388899,0.109756
2455,388811,0.109731
2456,388744,0.109712
2457,388657,0.109688
2458,388572,0.109664
2459,388487,0.109640
2460,388406,0.109617
2461,388288,0.109583
2462,388198,0.109558
2463,388097,0.109529
2464,388014,0.109506
2465,387932,0.109483
2466,387864,0.109464
2467,387783,0.109441
2468,387708,0.109420
2469,387612,0.109393
2470,387531,0.109370
2471,387441,0.109344
2472,387365,0.109323
2473,387287,0.109301
2474,387206,0.109278
2475,387130,0.109257
2476,387062,0.109237
2477,386977,0.109213
2478,386908,0.109194
2479,386837,0.109174
2480,386759,0.109152
2481,386665,0.109125
2482,386614,0.109111
2483,386521,0.109085
2484,386438,0.109061
2485,386360,0.109039
2486,386289,0.109019
2487,386200,0.108994
2488,386101,0.108966
2489,386035,0.108948
2490,385959,0.108926
2491,385882,0.108904
2492,385791,0.108879
2493,385715,0.108857
2494,385643,0.108837
2495,385567,0.108815
2496,385498,0.108796
2497,385413,0.108772
2498,385319,0.108745
2499,385227,0.108719
2500,385139,0.108695
2501,385045,0.108668
2502,384964,0.108645
2503,384879,0.108621
2504,384797,0.108598
2505,384705,0.108572
2506,384611,0.108546
2507,384517,0.108519
2508,384438,0.108497
2509,384354,0.108473
2510,384275,0.108451
2511,384197,0.108429
2512,384124,0.108408
2513,384058,0.108390
2514,383981,0.108368
2515,383909,0.108348
2516,383816,0.108321
2517,383740,0.108300
2518,383657,0.108276
2519,383567,0.108251
2520,383501,0.108232
2521,383438,0.108215
2522,383366,0.108194
2523,383296,0.108175
2524,383236,0.108158
2525,383162,0.108137
2526,383072,0.108111
2527,383004,0.108092
2528,382919,0.108068
2529,382849,0.108048
2530,382791,0.108032
2531,382722,0.108013
2532,382663,0.107996
2533,382596,0.107977
2534,382532,0.107959
2535,382478,0.107944
2536,382412,0.107925
2537,382369,0.107913
2538,382295,0.107892
2539,382230,0.107874
2540,382168,0.107856
2541,382105,0.107838
2542,382022,0.107815
2543,381968,0.107800
2544,381899,0.107780
2545,381822,0.107759
2546,381765,0.107742
2547,381704,0.107725
2548,381625,0.107703
2549,381547,0.107681
2550,381471,0.107659
2551,381396,0.107638
2552,381326,0.107619
2553,381257,0.107599
2554,381177,0.107577
2555,381110,0.107558
2556,381036,0.107537
2557,380971,0.107518
2558,380906,0.107500
2559,380839,0.107481
2560,380772,0.107462
2561,380705,0.107443
2562,380639,0.107425
2563,380567,0.107404
2564,380501,0.107386
2565,380430,0.107366
2566,380372,0.107349
2567,380328,0.107337
2568,380269,0.107320
2569,380205,0.107302
2570,380122,0.107279
2571,380046,0.107257
2572,379965,0.107234
2573,379905,0.107218
2574,379827,0.107196
2575,379757,0.107176
2576,379682,0.107155
2577,379615,0.107136
2578,379540,0.107115
2579,379472,0.107095
2580,379396,0.107074
2581,379319,0.107052
2582,379247,0.107032
2583,379178,0.107012
2584,379113,0.106994
2585,379058,0.106978
2586,378990,0.106959
2587,378928,0.106942
2588,378871,0.106926
2589,378804,0.106907
2590,378748,0.106891
2591,378682,0.106872
2592,378619,0.106855
2593,378540,0.106832
2594,378479,0.106815
2595,378415,0.106797
2596,378340,0.106776
2597,378273,0.106757
2598,378203,0.106737
2599,378128,0.106716
2600,378084,0.106704
2601,378021,0.106686
2602,377963,0.106669
2603,377907,0.106654
2604,377846,0.106636
2605,377795,0.106622
2606,377729,0.106603
2607,377675,0.106588
2608,377605,0.106568
2609,377559,0.106555
2610,377492,0.106537
2611,377431,0.106519
2612,377366,0.106501
2613,377298,0.106482
2614,377236,0.106464
2615,377156,0.106442
2616,377100,0.106426
2617,377038,0.106408
